video_id,publish_time,channel_id,title,description,channel_name,tags,category_id,live_status,local_title,local_description,duration,dimension,definition,caption,license_status,allowed_region,blocked_region,upload_status,privacy_status,license,embeddable,made_for_kids,view,like,dislike,favorite,comment,trending_time,category_name,region_id,region_name,hour_in_day,day_in_week
DP2YRO0ROeg,2022-05-23T06:46:43Z,UCsjD7wxKCD8C62_idZQdGJg,[Be Mbitious/1회 선공개] 'Hey Mama' 안무 카피 미션 (라치카 ver.) l 내일(5/24) 밤 10시 20분 첫.방.송#비엠비셔스,"티빙에서 스트리밍 : https://tving.onelink.me/xHqC/30a78d6f

[Be Mbitious/1회 선공개] 'Hey Mama' 안무 카피 미션 (라치카 ver.) l 내일(5/24) 밤 10시 20분 첫.방.송

솔로 댄서들이여, 크루를 가져라!

SMF 엠비셔스 크루원 선발전
MAN in the CREW
〈Be Mbitious(비 엠비셔스)〉

5월 24일 (화) - 5월 25일 (수)
밤 10시 20분 1,2회 연속방송

#BeMbtious #비엠비셔스 #스트릿맨파이터 #스맨파 #SMF #STREETMANFIGHTER  #비 #RAIN #라치카 #LACHICA #엠비셔스 #Mbitious #Mnet #엠넷 #DANCE #댄스

#티빙에서스트리밍",The CHOOM (더 춤),"['Be Mbitious', 'Mbitious', 'Mnet', 'RAIN', 'SMF', 'STREET MAN FIGHTER', 'STREET WOMAN FIGHTER', 'SWF', '비', '비 엠비셔스', '스맨파', '스우파', '스트릿 맨 파이터', '스트릿 우먼 파이터', '엠넷', '엠비셔스', '티빙에서스트리밍']",24,none,[Be Mbitious/1회 선공개] 'Hey Mama' 안무 카피 미션 (라치카 ver.) l 내일(5/24) 밤 10시 20분 첫.방.송#비엠비셔스,"티빙에서 스트리밍 : https://tving.onelink.me/xHqC/30a78d6f

[Be Mbitious/1회 선공개] 'Hey Mama' 안무 카피 미션 (라치카 ver.) l 내일(5/24) 밤 10시 20분 첫.방.송

솔로 댄서들이여, 크루를 가져라!

SMF 엠비셔스 크루원 선발전
MAN in the CREW
〈Be Mbitious(비 엠비셔스)〉

5월 24일 (화) - 5월 25일 (수)
밤 10시 20분 1,2회 연속방송

#BeMbtious #비엠비셔스 #스트릿맨파이터 #스맨파 #SMF #STREETMANFIGHTER  #비 #RAIN #라치카 #LACHICA #엠비셔스 #Mbitious #Mnet #엠넷 #DANCE #댄스

#티빙에서스트리밍",63,2d,hd,false,True,['KR'],,processed,public,youtube,True,False,275468,3023,0,0,356,2022-05-24 15:31:43.836456+00:00,Entertainment,KR,South Korea,6,Monday
ylMP54Ql2kY,2022-05-23T06:03:12Z,UCFCtZJTuJhE18k8IXwmXTYQ,"한 척에 2,500억! 비쌀 수 밖에 없는 기술집약 고부가가치 초대형 선박! 우리나라가 전세계 수주 싹쓸이 중!│‘선박의 꽃’ LNG선 어떻게 만들까?│다큐프라임│#골라듄다큐","※ 이 영상은 2008년 4월 18일에 방송된 ＜EBS 다큐프라임 - 원더풀 사이언스 첨단을 띄우다, LNG선＞의 일부로 현재의 상황과 차이가 있습니다.

영하 163도의 화물을 싣는 배가 있다는 사실을 알고 있는가?
바로 천연가스를 액화시킨 LNG(Liquefied Natural Gas)를 나르는 운반선인 LNG선이다.
초저온의 액체를 실어 날라야하는 배의 특성 때문에 첨단과학과 공학기술을 요구된다.

대한민국의 자존심, 거대한 LNG선 한 척이 완성되기까지의 과정, 각 부분의 핵심기술과 LNG선의 제작원리를 알아본다ㄹ


1. 우리 생활과 밀접한 천연가스

LNG선이 우리 생활과 무슨 관계가 있는가? 그건 잘 모르고 하시는 말씀! 
우리가 주방에서 요리할 때 사용하는 가스레인지 불도 천연가스로 만들어진다. 
LNG선으로 운반된 천연가스는 LNG 저장기지에서 파이프를 통해 전국 가정으로 운반, 사용되어지고 있다. 
또한, 우리가 매일 접하는 대중교통수단, 버스에서도 천연가스를 연료로 사용하고 있다. 현재도 가정에서, 직장에서, 길에서 쉽게 천연가스를 접할 수 있지만, 앞으로 천연가스의 수요 증가는 폭발적으로 늘어날 것으로 예상하고 있다.


2. 바다를 지배하는 나라, 대한민국

세계 1위 조선대강국, 대한민국.

‘세계 조선소 톱 10’(조선, 해운 전문분석기관 클락슨)에 우리나라 조선소가 1위에서 6위까지 차지한다. (1위 현대중공업, 2위 삼성중공업, 3위 대우조선해양, 4위 현대미포조선, 5위 stx조선, 6위 현대삼호중공업)

특히 기술집약적인 LNG선은 한 척당 가격이 2500억 원을 넘는 고부가가치선으로 선박의 꽃이라 불린다. 심지어 LNG선을 만드는 나라가 바다를 지배한다고까지 말한다.


3. LNG가 주목받는 이유?

화석 에너지 고갈이 다가오면서 대체에너지에 대한 관심이 높아진다.

에너지 효율이 높은 천연가스는 공기보다 가벼운 성질을 가지고 있고, 연소할 때도 대기오염물질 배출이 적어 친환경적이다. 
이러한 사실 때문에 천연가스는 차세대 에너지로 급부상하고 있다. 
천연가스는 -162도 이하가 되면 액체상태가 되고 부피가 1/600으로 줄어들어 한 번에 더 많은 양을 운반 할 수 있게 된다.


4. LNG선이란?

천연가스는 보통 파이프를 통해 운반되지만 우리나라처럼 기지국과 거리가 먼 경우는 배로 LNG(액화천연가스)를 운반한다.

수많은 위험이 도사리고 있는 바다에서 LNG를 싣는 배의 화물창은 -163도, 극저온상태를 견디고 LNG 저장기지까지 안전하게 운송해야한다. 
그렇기 때문에 LNG선은 다른 배들과 달리 특수 기법으로 화물창을 제작한다.

LNG선 건조기술에서는 세계1위인 우리나라지만, LNG선의 핵심인 LNG탱크기술은 외국 기술을 사용하여 로열티를 주고 있다. 
하지만 최근 우리나라에서는 LNG선 탱크가 개발되고 있다. 
한국형 LNG탱크뿐 아니라 LNG선의 다른 부분의 기술들을 개발하며, 대한민국은 진정한 세계 조선 최강국으로 발돋움을 시작하고 있다. 
세계 1위 대한민국 조선이 더 멀리, 더 높이 내딛는 발걸음을  만나본다.

✔ 프로그램명 : EBS 다큐프라임 - 원더풀 사이언스 ＜첨단을 띄우다, LNG선＞
✔ 방송 일자 : 2008.04.17

#다큐프라임 #LNG선_완전_국산화를_응원합니다 #조선업 #LNG #천연가스 #플랜트 #해양플랜트",EBSDocumentary (EBS 다큐),"['EBS', 'EBS documentary', 'EBS 다큐멘터리', '다큐', 'docu']",25,none,"한 척에 2,500억! 비쌀 수 밖에 없는 기술집약 고부가가치 초대형 선박! 우리나라가 전세계 수주 싹쓸이 중!│‘선박의 꽃’ LNG선 어떻게 만들까?│다큐프라임│#골라듄다큐","※ 이 영상은 2008년 4월 18일에 방송된 ＜EBS 다큐프라임 - 원더풀 사이언스 첨단을 띄우다, LNG선＞의 일부로 현재의 상황과 차이가 있습니다.

영하 163도의 화물을 싣는 배가 있다는 사실을 알고 있는가?
바로 천연가스를 액화시킨 LNG(Liquefied Natural Gas)를 나르는 운반선인 LNG선이다.
초저온의 액체를 실어 날라야하는 배의 특성 때문에 첨단과학과 공학기술을 요구된다.

대한민국의 자존심, 거대한 LNG선 한 척이 완성되기까지의 과정, 각 부분의 핵심기술과 LNG선의 제작원리를 알아본다ㄹ


1. 우리 생활과 밀접한 천연가스

LNG선이 우리 생활과 무슨 관계가 있는가? 그건 잘 모르고 하시는 말씀! 
우리가 주방에서 요리할 때 사용하는 가스레인지 불도 천연가스로 만들어진다. 
LNG선으로 운반된 천연가스는 LNG 저장기지에서 파이프를 통해 전국 가정으로 운반, 사용되어지고 있다. 
또한, 우리가 매일 접하는 대중교통수단, 버스에서도 천연가스를 연료로 사용하고 있다. 현재도 가정에서, 직장에서, 길에서 쉽게 천연가스를 접할 수 있지만, 앞으로 천연가스의 수요 증가는 폭발적으로 늘어날 것으로 예상하고 있다.


2. 바다를 지배하는 나라, 대한민국

세계 1위 조선대강국, 대한민국.

‘세계 조선소 톱 10’(조선, 해운 전문분석기관 클락슨)에 우리나라 조선소가 1위에서 6위까지 차지한다. (1위 현대중공업, 2위 삼성중공업, 3위 대우조선해양, 4위 현대미포조선, 5위 stx조선, 6위 현대삼호중공업)

특히 기술집약적인 LNG선은 한 척당 가격이 2500억 원을 넘는 고부가가치선으로 선박의 꽃이라 불린다. 심지어 LNG선을 만드는 나라가 바다를 지배한다고까지 말한다.


3. LNG가 주목받는 이유?

화석 에너지 고갈이 다가오면서 대체에너지에 대한 관심이 높아진다.

에너지 효율이 높은 천연가스는 공기보다 가벼운 성질을 가지고 있고, 연소할 때도 대기오염물질 배출이 적어 친환경적이다. 
이러한 사실 때문에 천연가스는 차세대 에너지로 급부상하고 있다. 
천연가스는 -162도 이하가 되면 액체상태가 되고 부피가 1/600으로 줄어들어 한 번에 더 많은 양을 운반 할 수 있게 된다.


4. LNG선이란?

천연가스는 보통 파이프를 통해 운반되지만 우리나라처럼 기지국과 거리가 먼 경우는 배로 LNG(액화천연가스)를 운반한다.

수많은 위험이 도사리고 있는 바다에서 LNG를 싣는 배의 화물창은 -163도, 극저온상태를 견디고 LNG 저장기지까지 안전하게 운송해야한다. 
그렇기 때문에 LNG선은 다른 배들과 달리 특수 기법으로 화물창을 제작한다.

LNG선 건조기술에서는 세계1위인 우리나라지만, LNG선의 핵심인 LNG탱크기술은 외국 기술을 사용하여 로열티를 주고 있다. 
하지만 최근 우리나라에서는 LNG선 탱크가 개발되고 있다. 
한국형 LNG탱크뿐 아니라 LNG선의 다른 부분의 기술들을 개발하며, 대한민국은 진정한 세계 조선 최강국으로 발돋움을 시작하고 있다. 
세계 1위 대한민국 조선이 더 멀리, 더 높이 내딛는 발걸음을  만나본다.

✔ 프로그램명 : EBS 다큐프라임 - 원더풀 사이언스 ＜첨단을 띄우다, LNG선＞
✔ 방송 일자 : 2008.04.17

#다큐프라임 #LNG선_완전_국산화를_응원합니다 #조선업 #LNG #천연가스 #플랜트 #해양플랜트",2147,2d,hd,false,True,,,processed,public,youtube,True,False,240299,3204,0,0,128,2022-05-24 15:31:43.836456+00:00,News & Politics,KR,South Korea,6,Monday
amvqP2ngLXQ,2022-05-23T13:29:19Z,UCoQy2wS5aiKCk-rUXiLS-vQ,그날의 고백의 재연? 토모어머니와 함께하는 추억 가득 교토나들이🍡ㅣ3년만의 기온거리ㅣ아라시야마ㅣ교토 디저트카페ㅣ길거리음식 뿌시기ㅣ오이꼬치🥒,"▶︎　instagram : 
@zzangtomo 
http://instagram.com/zzangtomo
@yuinniy 
http://instagram.com/yuinniy
@to_omchan 
http://instagram.com/to_omchan

▶︎   contact : zzangtomo@gmail.com

▶︎   bgm : 곡정보 : 김한영,임샛별-봄날의 걸음마
출처및저작권표시 - 공유마당, CC BY
링크: https://youtu.be/jpW6hkmDt4Y
𝐌𝐮𝐬𝐢𝐜 𝐏𝐥𝐚𝐲𝐥𝐢𝐬𝐭 : https://youtu.be/jwG_0EdnkzA

곡정보 : 최보성-숨바꼭질(꼭꼭숨어라)
출처및저작권표시 - 공유마당, CC BY
링크: https://youtu.be/8tNyIBROG6M
𝐌𝐮𝐬𝐢𝐜 𝐏𝐥𝐚𝐲𝐥𝐢𝐬𝐭 : https://youtu.be/jwG_0EdnkzA

🎈Song : Daystar - Cotton candy Trip / https://youtu.be/3h_-hcm0Txw
Track : Butterfly's Wing
Music by 브금대통령 
Music provided by 브금대통령
Watch : https://youtu.be/uX0fHYUF8Sw",토모토모TomoTomo,"['日韓カップル', 'カップル', 'デート', '京都', '京都旅行', '京都デート', 'カップルデート', '韓国人', '韓国人彼女', '京都vlog', 'vlog', 'カフェ', '京都グルメ', '京都カフェ']",22,none,그날의 고백의 재연? 토모어머니와 함께하는 추억 가득 교토나들이🍡ㅣ3년만의 기온거리ㅣ아라시야마ㅣ교토 디저트카페ㅣ길거리음식 뿌시기ㅣ오이꼬치🥒,"▶︎　instagram : 
@zzangtomo 
http://instagram.com/zzangtomo
@yuinniy 
http://instagram.com/yuinniy
@to_omchan 
http://instagram.com/to_omchan

▶︎   contact : zzangtomo@gmail.com

▶︎   bgm : 곡정보 : 김한영,임샛별-봄날의 걸음마
출처및저작권표시 - 공유마당, CC BY
링크: https://youtu.be/jpW6hkmDt4Y
𝐌𝐮𝐬𝐢𝐜 𝐏𝐥𝐚𝐲𝐥𝐢𝐬𝐭 : https://youtu.be/jwG_0EdnkzA

곡정보 : 최보성-숨바꼭질(꼭꼭숨어라)
출처및저작권표시 - 공유마당, CC BY
링크: https://youtu.be/8tNyIBROG6M
𝐌𝐮𝐬𝐢𝐜 𝐏𝐥𝐚𝐲𝐥𝐢𝐬𝐭 : https://youtu.be/jwG_0EdnkzA

🎈Song : Daystar - Cotton candy Trip / https://youtu.be/3h_-hcm0Txw
Track : Butterfly's Wing
Music by 브금대통령 
Music provided by 브금대통령
Watch : https://youtu.be/uX0fHYUF8Sw",1276,2d,hd,false,True,,,processed,public,youtube,True,False,382095,15093,0,0,1709,2022-05-24 15:31:43.836456+00:00,People & Blogs,KR,South Korea,13,Monday
4AfpFpTyPYM,2022-05-23T09:00:01Z,UCBOs39Wu6lwfnT0IeJGyYWA,"아시아 최초 EPL 득점왕, 쏘니는 역시 월드클래스!ㅣKBS 해 볼만한 아침 220523 방송","#손흥민 #토트넘 #득점왕

지난 22일 일요일, 
모두가 ‘슈퍼 손데이’라 말할 만큼
손흥민 선수의 많은 것이 결정되는 날이었는데요

프리미어리그 득점왕!
아시아인 최초 한 시즌 최다 골!!
토트넘 유럽 챔피언스리그 출전권까지!!!

손세이셔널 손흥민의 득점왕 도전이 남긴 것은? 

☀️중요 타임라인☀️

00:19 ‘슈퍼 손데이’가 무엇?

02:18 손흥민의 득점왕 도전이 남긴 것은?

04:47 역대 프리미어리그 득점왕은 누구?

05:53 득점왕 선수들에게 주어지는 혜택은?

10:29 유럽 팬들의 마음을 훔친 결정적 장면

13:26 손흥민 꼬마팬 세리머니

14:26 손흥민 이적설?

💥해 볼만한 질문 이벤트💥
영상을 보시고 홍재민 기자에게
하고 싶은 질문을 댓글로 올려주세요 👇
매주 금요일 방송에서 친절한 답변으로 애프터 서비스 해드립니다!
질문이 선정된 분께는 모바일 커피 쿠폰도 드려요~☕️",KBS지식,"['KBS', '한국방송', 'KBS지식', '지식', '강연', '강의', 'south korea']",25,none,"아시아 최초 EPL 득점왕, 쏘니는 역시 월드클래스!ㅣKBS 해 볼만한 아침 220523 방송","#손흥민 #토트넘 #득점왕

지난 22일 일요일, 
모두가 ‘슈퍼 손데이’라 말할 만큼
손흥민 선수의 많은 것이 결정되는 날이었는데요

프리미어리그 득점왕!
아시아인 최초 한 시즌 최다 골!!
토트넘 유럽 챔피언스리그 출전권까지!!!

손세이셔널 손흥민의 득점왕 도전이 남긴 것은? 

☀️중요 타임라인☀️

00:19 ‘슈퍼 손데이’가 무엇?

02:18 손흥민의 득점왕 도전이 남긴 것은?

04:47 역대 프리미어리그 득점왕은 누구?

05:53 득점왕 선수들에게 주어지는 혜택은?

10:29 유럽 팬들의 마음을 훔친 결정적 장면

13:26 손흥민 꼬마팬 세리머니

14:26 손흥민 이적설?

💥해 볼만한 질문 이벤트💥
영상을 보시고 홍재민 기자에게
하고 싶은 질문을 댓글로 올려주세요 👇
매주 금요일 방송에서 친절한 답변으로 애프터 서비스 해드립니다!
질문이 선정된 분께는 모바일 커피 쿠폰도 드려요~☕️",934,2d,hd,false,True,['KR'],,processed,public,youtube,True,False,194879,2313,0,0,272,2022-05-24 15:31:43.836456+00:00,News & Politics,KR,South Korea,9,Monday
9WsnO8FlapU,2022-05-23T12:00:04Z,UCYDyvqaGX6WxH77N04sj6mg,(요청폭발) 드디어 세자매 큐앤에이 공개❗️ 개명이유 | 장기연애 | 얼짱동생 | 쇼핑몰동업,"instagram : 

혜주 @r_yuhyeju
현주 @jjuya_r 
지유 @buddle_u 


YouTube & Instagram 문의
lijulike@icecreative.kr",LIJULIKE,"['브이로그', '커플vlog', '부부', '유혜주', '유혜주 자매', '유혜주 가족', '세자매', '유혜주 큐앤에이']",22,none,(요청폭발) 드디어 세자매 큐앤에이 공개❗️ 개명이유 | 장기연애 | 얼짱동생 | 쇼핑몰동업,"instagram : 

혜주 @r_yuhyeju
현주 @jjuya_r 
지유 @buddle_u 


YouTube & Instagram 문의
lijulike@icecreative.kr",1044,2d,hd,false,True,,,processed,public,youtube,True,False,294956,4737,0,0,172,2022-05-24 15:31:43.836456+00:00,People & Blogs,KR,South Korea,12,Monday
Jdvv5YNFEZ8,2022-05-22T03:00:10Z,UCXEKwWflysXu312NmIP_dlw,에헤이 먼저 타라니까,"#코믹숏무비 #nerdult #이타적인사람들
배려심이 남다른 사람끼리 만났을 때

장소 협찬 : 우돈명가
경기 광명시 도덕공원로 54(철산동 491)

알바생 역 / 신민주
인스타그램
https://www.instagram.com/godminjoo

전 과장 역 / 전상협
인스타그램
https://www.instagram.com/j_negotiation

임 과장 역 / 임재형
인스타그램
https://www.instagram.com/jaehyung_log

택시 기사 역 / 유현규
인스타그램
https://www.instagram.com/gyuis_

너덜트 공식 인스타그램
https://www.instagram.com/nerd_ult",너덜트,"['너덜트', 'nerdult', '이타적인사람들', '더치페이', '택시', '계산']",23,none,에헤이 먼저 타라니까,"#코믹숏무비 #nerdult #이타적인사람들
배려심이 남다른 사람끼리 만났을 때

장소 협찬 : 우돈명가
경기 광명시 도덕공원로 54(철산동 491)

알바생 역 / 신민주
인스타그램
https://www.instagram.com/godminjoo

전 과장 역 / 전상협
인스타그램
https://www.instagram.com/j_negotiation

임 과장 역 / 임재형
인스타그램
https://www.instagram.com/jaehyung_log

택시 기사 역 / 유현규
인스타그램
https://www.instagram.com/gyuis_

너덜트 공식 인스타그램
https://www.instagram.com/nerd_ult",324,2d,hd,false,True,,,processed,public,youtube,True,False,1811195,38571,0,0,2077,2022-05-24 15:31:43.836456+00:00,Comedy,KR,South Korea,3,Sunday
uLsvkb5hmR4,2022-05-23T12:01:08Z,UCx82ohu9ATU_xBbz-464w0g,구내염 고양이로서의 마지막 기록🦷 집사 일상 브이로그 vlog,"여러분 안녕하세요 🎀
모네는 드디어 드디어 전발치 수술을 하게 됐어요
유선종양이 발견되는 바람에 한 달이나 넘게 미뤄져서
모네가 여러모로 고생이 많았지요 😷


몸무게가 2.7kg 밖에 안 나갈뿐더러
이전보다 오히려 살이 좀 더 빠진 상태라
수의사 선생님께서 걱정을 많이 하셨어요
모네의 건강을 위해 수술을 조금 더 미뤄야 할 수도 있다구요

근데 저는 모네의 몸무게가 늘지 않는 이유는
입이 아파서 편하게 마음껏 먹지 못하기 때문이지 않나 싶어서
가능하면 하루라도 빨리 발치 수술을 하길 원했어요 ㅜㅜ
저는 모네가 아파하는 걸 매일매일 옆에서 지켜보는 입장이라
그렇게 생각했던 것 같아요 

그래서 금요일에 한 번 더 원장님한테 꼼꼼히 진료받고
그럼 내일 하자! 하셔서 토요일에 수술을 하게 되었답니다.
대신 수술 전 검사 과정에서 이상이 발견되면 수술 못한다고 하셔서
그 부분에는 물론 동의하고 검사 결과 기다리고 있었는데
다행히 특별한 이상 소견이 없어서 수술에 들어갔답니다 :)


아 그리고 모네 4층집 생겼어요!! 우하하

앙큼girl의 발치 수술 이후 이야기는
다음 영상으로 전해드릴게요 🦷
오늘은 k-drama 느낌으로 아쉽게 끊어보았슨 ㅎ


시청해 주셔서 감사합니다!",GREEN윤그린,,22,none,구내염 고양이로서의 마지막 기록🦷 집사 일상 브이로그 vlog,"여러분 안녕하세요 🎀
모네는 드디어 드디어 전발치 수술을 하게 됐어요
유선종양이 발견되는 바람에 한 달이나 넘게 미뤄져서
모네가 여러모로 고생이 많았지요 😷


몸무게가 2.7kg 밖에 안 나갈뿐더러
이전보다 오히려 살이 좀 더 빠진 상태라
수의사 선생님께서 걱정을 많이 하셨어요
모네의 건강을 위해 수술을 조금 더 미뤄야 할 수도 있다구요

근데 저는 모네의 몸무게가 늘지 않는 이유는
입이 아파서 편하게 마음껏 먹지 못하기 때문이지 않나 싶어서
가능하면 하루라도 빨리 발치 수술을 하길 원했어요 ㅜㅜ
저는 모네가 아파하는 걸 매일매일 옆에서 지켜보는 입장이라
그렇게 생각했던 것 같아요 

그래서 금요일에 한 번 더 원장님한테 꼼꼼히 진료받고
그럼 내일 하자! 하셔서 토요일에 수술을 하게 되었답니다.
대신 수술 전 검사 과정에서 이상이 발견되면 수술 못한다고 하셔서
그 부분에는 물론 동의하고 검사 결과 기다리고 있었는데
다행히 특별한 이상 소견이 없어서 수술에 들어갔답니다 :)


아 그리고 모네 4층집 생겼어요!! 우하하

앙큼girl의 발치 수술 이후 이야기는
다음 영상으로 전해드릴게요 🦷
오늘은 k-drama 느낌으로 아쉽게 끊어보았슨 ㅎ


시청해 주셔서 감사합니다!",1367,2d,hd,false,True,,,processed,public,youtube,True,False,173019,8798,0,0,594,2022-05-24 15:31:43.836456+00:00,People & Blogs,KR,South Korea,12,Monday
F40MAXyXaac,2022-05-23T13:00:13Z,UCtmgvMzjN859SvSn5QimK8Q,[미션 임파서블: 데드 레코닝 PART ONE] 티저 예고편,"최강 액션 블록버스터의 기준 
2023년, 그 7번째 시리즈로 돌아오다!
[미션 임파서블: 데드 레코닝 PART ONE]

#미션임파서블7 #미션임파서블 #데드레코닝 #PARTONE #2023년대개봉
#톰크루즈 #레베카퍼거슨 #사이먼페그 #바네사커비 #빙라메스 #폼클레멘티에프",ParamountKR,,1,none,[미션 임파서블: 데드 레코닝 PART ONE] 티저 예고편,"최강 액션 블록버스터의 기준 
2023년, 그 7번째 시리즈로 돌아오다!
[미션 임파서블: 데드 레코닝 PART ONE]

#미션임파서블7 #미션임파서블 #데드레코닝 #PARTONE #2023년대개봉
#톰크루즈 #레베카퍼거슨 #사이먼페그 #바네사커비 #빙라메스 #폼클레멘티에프",126,2d,hd,false,True,,,processed,public,youtube,True,False,292501,4884,0,0,1140,2022-05-24 15:31:43.836456+00:00,Film & Animation,KR,South Korea,13,Monday
CG8hn3BIXus,2022-05-23T10:06:30Z,UCKuwp52MjSk-zeFRpchSheg,[🔴ON AIR] ＂남자 끼고 술 먹을 땐 좋았지?＂ 미수금 받으러 다니는 손석구 앞에 나타난 아기｜나의 해방일지｜JTBC 220521 방송,"[ ON AIR｜드덕이들과 함께 하는 정주행=33 ] 

애써 잊으려 해도 잊히지 않는 염미정(김지원)에 대한 기억에
돈은 쌓이지만 마음은 점점 공허해지는 구자경(손석구)

#드라마봐야지 #나의해방일지 #손석구 #김지원

[JTBC 드라마봐야지] 구독하기☞ http://asq.kr/Hd3sRqnnPvcC

------------------------------------------------------
📌 영상 속 프로그램은?

【나의 해방일지｜My Liberation Notes】 
https://tv.jtbc.joins.com/myliberationnotes
------------------------------------------------------",DRAMA Voyage,"['genre:로맨스', 'format:큐레이션', 'type:방송', 'series:나의해방일지', 'topic:정주행', 'person:김지원', 'person:손석구', '나의 해방일지', '나의해방일지', '나의 해방일지 김지원', '나의 해방일지 손석구', '나의 해방일지 이엘', '나의 해방일지 이민기', '김지원', '이민기', '이엘', '손석구', '이민기 나의 해방일지', '이엘 나의 해방일지', '나의 해방일지 이별', '김지원 드라마', '손석구 드라마', '김지원 나의 해방일지', '드라마 해방일지', '김지원 손석구', '김지원 이민기', '나의 해방일지 하이라이트', '나의 해방일지 구씨 정체', '구씨 정체', '구자경', '나의 해방일지 구자경', '나의 해방일지 예고', '나의 해방일지 다시보기', '나의 해방일지13', '나의 해방일지14', '나의 해방일지 명대사', '나의 해방일지 명장면', '구씨', '나의 해방일지 구씨', '나의 해방일지 리뷰', '드라마봐야지', 'JTBC드라마', 'JTBC', 'KDRAMA', 'KOREADRAMA', 'voyage', 'drama voyage']",24,none,[🔴ON AIR] ＂남자 끼고 술 먹을 땐 좋았지?＂ 미수금 받으러 다니는 손석구 앞에 나타난 아기｜나의 해방일지｜JTBC 220521 방송,"[ ON AIR｜드덕이들과 함께 하는 정주행=33 ] 

애써 잊으려 해도 잊히지 않는 염미정(김지원)에 대한 기억에
돈은 쌓이지만 마음은 점점 공허해지는 구자경(손석구)

#드라마봐야지 #나의해방일지 #손석구 #김지원

[JTBC 드라마봐야지] 구독하기☞ http://asq.kr/Hd3sRqnnPvcC

------------------------------------------------------
📌 영상 속 프로그램은?

【나의 해방일지｜My Liberation Notes】 
https://tv.jtbc.joins.com/myliberationnotes
------------------------------------------------------",216,2d,hd,false,True,['KR'],,processed,public,youtube,True,False,317419,3144,0,0,186,2022-05-24 15:31:43.836456+00:00,Entertainment,KR,South Korea,10,Monday
exIhw2R38eI,2022-05-23T12:30:17Z,UCK299tM2j86pzJ2AyGQqX3A,몸무게 32kg인데 다이어트 중? 강박에서 벗어날 수 없을까요? [진격의 할매]  | 220517 방송 |16회,"'배우'라는 꿈만 보고 달렸던 저에게 꿈이 사라지면서 
다이어트에 대한 집착이 점점 더 강해졌어요.....

본격 매운맛 상담소 [진격의 할매]
매주 화요일 저녁 8시
채널S에서 만나요~💘

▶ [진격의 할매] 사연 모집: https://bit.ly/3xq1drK

#다이어트 #진격의할매 #매주_화요일_저녁8시 #채널S 
#김영옥 #나문희 #박정수 

채널번호: SKB B tv 1번 / KT olleh TV 70번 / LG U+TV 62번 / B tv 케이블 디지털 0번 / B tv 케이블 다이렉트 4-2번 / LG헬로비전 133번 / HCN 210번 / 딜라이브 74번 / Sky Life 150번 / 그 외 채널번호는 미디어에스 홈페이지에서 확인하세요!

홈페이지 : https://bit.ly/33FNsoW",채널S,"['채널s', '진격의 할매', '할매즈', '김영옥', '박정수', '나문희', '뜨거운싱어즈', '뜨거운싱어즈김영옥', '뜨거운싱어즈나문희', '고민상담', '고민', '상담', '사연', '채널에스', 'channels', '채널S', 'channel s', '다이어트', '다이어트 식단', '다이어트 브이로그', '다이어트 운동', '다이어트 강박증', '강박증', '다이어트 간식', '다이어트 도시락', '저체중', '다이어트 자극', '다이어트 강박증 브이로그', '다이어트 강박증 극복', '다이어트 강박 폭식', '다이어트 폭식', '다이어트 강박증 테스트', '강박없는 다이어트', '거식증', '거식증 브이로그', '거식증 강박증', '거식증 극복', '저체중 다이어트', '저제충 운동', '저체중 브이로그', '저체중 살찌는 법']",24,none,몸무게 32kg인데 다이어트 중? 강박에서 벗어날 수 없을까요? [진격의 할매]  | 220517 방송 |16회,"'배우'라는 꿈만 보고 달렸던 저에게 꿈이 사라지면서 
다이어트에 대한 집착이 점점 더 강해졌어요.....

본격 매운맛 상담소 [진격의 할매]
매주 화요일 저녁 8시
채널S에서 만나요~💘

▶ [진격의 할매] 사연 모집: https://bit.ly/3xq1drK

#다이어트 #진격의할매 #매주_화요일_저녁8시 #채널S 
#김영옥 #나문희 #박정수 

채널번호: SKB B tv 1번 / KT olleh TV 70번 / LG U+TV 62번 / B tv 케이블 디지털 0번 / B tv 케이블 다이렉트 4-2번 / LG헬로비전 133번 / HCN 210번 / 딜라이브 74번 / Sky Life 150번 / 그 외 채널번호는 미디어에스 홈페이지에서 확인하세요!

홈페이지 : https://bit.ly/33FNsoW",1063,2d,hd,false,True,,,processed,public,youtube,True,False,84912,760,0,0,292,2022-05-24 15:31:43.836456+00:00,Entertainment,KR,South Korea,12,Monday
